"","Fecha","Departamento","Municipio","Día","Hora","Barrio","Zona","Clase.de.sitio","Edad","Sexo","Estado.civil","Clase.de.empleado","Profesión","Escolaridad","Delito.Captura","Código.DANE","Cantidad"
"85","01/30/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Martes","12/31/1899 08:00:00 PM","LA MARIANA","URBANA","VIAS PUBLICAS","20","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"86","01/31/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Miércoles","12/31/1899 08:00:00 PM","LA SOLEDAD","URBANA","VIAS PUBLICAS","59","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 340. CONCIERTO PARA DELINQUIR",1
"87","01/31/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Miércoles","12/31/1899 08:20:00 AM","EL BALSO","URBANA","VIAS PUBLICAS","40","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS",1
"88","01/31/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Miércoles","12/31/1899 12:00:00 AM","SAN DIEGO","URBANA","VIAS PUBLICAS","27","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 239. HURTO PERSONAS",1
"89","01/31/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Miércoles","12/31/1899 12:00:00 AM","SAN DIEGO","URBANA","VIAS PUBLICAS","31","FEMENINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 239. HURTO PERSONAS",1
"90","01/31/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Miércoles","12/31/1899 02:35:00 PM","VDA. EL RODEO","RURAL","CARRETERA","36","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 291. USO DE DOCUMENTO FALSO",1
"91","02/02/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Viernes","12/31/1899 11:30:00 PM","BALALAIKA","URBANA","VIAS PUBLICAS","49","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66170000,"ARTÍCULO 111. LESIONES PERSONALES",1
"92","02/02/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Viernes","12/31/1899 03:32:00 PM","LA CAPILLA","URBANA","VIAS PUBLICAS","62","MASCULINO","SOLTERO","COMERCIANTE","-","-",66170000,"ARTÍCULO 246. ESTAFA",1
"93","02/02/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Viernes","12/31/1899 01:12:00 PM","LA ROMELIA","RURAL","CARRETERA","25","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 291. USO DE DOCUMENTO FALSO",1
"94","02/03/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Sábado","12/31/1899 11:40:00 PM","LOS CAMBULOS DE LA POPA","URBANA","CASAS DE HABITACION","32","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66170000,"ARTÍCULO 239. HURTO RESIDENCIAS",1
"95","02/04/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Domingo","12/31/1899 11:00:00 AM","VDA. GAITAN","RURAL","VIAS PUBLICAS","19","FEMENINO","SOLTERO","ESTUDIANTE","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"96","02/04/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Domingo","12/31/1899 09:30:00 AM","MODELO","URBANA","VIAS PUBLICAS","27","FEMENINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"97","02/06/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Martes","12/31/1899 10:00:00 AM","AV. EL POLLO V-1","URBANA","VIAS PUBLICAS","27","FEMENINO","CASADO","AMA DE CASA","-","-",66170000,"ARTÍCULO 328. ILÍCITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES",1
"98","02/06/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Martes","12/31/1899 10:00:00 AM","AV. EL POLLO V-1","URBANA","VIAS PUBLICAS","52","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 328. ILÍCITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES",1
"99","02/06/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Martes","12/31/1899 09:00:00 PM","VERSALLES","URBANA","VIAS PUBLICAS","22","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"100","02/06/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Martes","12/31/1899 11:40:00 AM","LA AURORA","URBANA","VIAS PUBLICAS","18","FEMENINO","SOLTERO","DESEMPLEADO","-","-",66170000,"ARTÍCULO 340. CONCIERTO PARA DELINQUIR",1
"101","02/07/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Miércoles","12/31/1899 04:30:00 PM","SANTA TERESITA","URBANA","VIAS PUBLICAS","18","FEMENINO","SOLTERO","DESEMPLEADO","-","-",66170000,"ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO",1
"102","02/08/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Jueves","12/31/1899 09:00:00 AM","VDA. EL RODEO","RURAL","CARRETERA","61","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 291. USO DE DOCUMENTO FALSO",1
"103","02/08/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Jueves","12/31/1899 06:00:00 AM","BUENOS AIRES","URBANA","CASAS DE HABITACION","21","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 365. FABRICACIÓN, TRÁFICO, PORTE O TENENCIA DE ARMAS DE FUEGO,ACCESORIOS, PARTES O MUNICIONES",1
"104","02/08/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Jueves","12/31/1899 06:00:00 AM","BUENOS AIRES","URBANA","CASAS DE HABITACION","26","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 365. FABRICACIÓN, TRÁFICO, PORTE O TENENCIA DE ARMAS DE FUEGO,ACCESORIOS, PARTES O MUNICIONES",1
"105","02/09/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Viernes","12/31/1899 09:00:00 AM","SAN JUDAS","URBANA","VIAS PUBLICAS","33","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"106","02/09/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Viernes","12/31/1899 09:15:00 AM","MAGLOSA","URBANA","VIAS PUBLICAS","35","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"107","02/11/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Domingo","12/31/1899 07:00:00 PM","SAN JUDAS","URBANA","VIAS PUBLICAS","18","MASCULINO","SOLTERO","ESTUDIANTE","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"108","02/12/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Lunes","12/31/1899 06:55:00 PM","LA MARIANA","URBANA","PARQUEADERO","25","MASCULINO","SEPARADO","INDEPENDIENTE","-","-",66170000,"ARTÍCULO 239. HURTO PERSONAS",1
"109","02/13/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Martes","12/31/1899 09:30:00 PM","FRAYLES","URBANA","VIAS PUBLICAS","18","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66170000,"ARTÍCULO 365. FABRICACIÓN, TRÁFICO, PORTE O TENENCIA DE ARMAS DE FUEGO,ACCESORIOS, PARTES O MUNICIONES",1
"110","02/13/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Martes","12/31/1899 09:40:00 PM","VDA. BOQUERON","RURAL","FINCAS Y SIMILARES","36","MASCULINO","UNION LIBRE","INDEPENDIENTE","-","-",66170000,"ARTÍCULO 239. HURTO RESIDENCIAS",1
"111","02/13/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Martes","12/31/1899 08:52:00 PM","LAS COLINAS","URBANA","VIAS PUBLICAS","33","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 233. INASISTENCIA ALIMENTARIA.",1
"112","02/13/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Martes","12/31/1899 04:06:00 AM","VERSALLES","URBANA","VIAS PUBLICAS","29","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66170000,"ARTÍCULO 239. HURTO PERSONAS",1
"113","02/13/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Martes","12/31/1899 04:06:00 AM","VERSALLES","URBANA","VIAS PUBLICAS","37","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66170000,"ARTÍCULO 239. HURTO PERSONAS",1
"114","02/14/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Miércoles","12/31/1899 10:00:00 AM","SAN JUDAS","URBANA","VIAS PUBLICAS","19","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"115","02/14/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Miércoles","12/31/1899 06:30:00 PM","SAN DIEGO","URBANA","VIAS PUBLICAS","19","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"116","02/16/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Viernes","12/31/1899 09:30:00 AM","VDA. EL RODEO","RURAL","CARRETERA","36","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 291. USO DE DOCUMENTO FALSO",1
"117","02/16/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Viernes","12/31/1899 06:30:00 PM","LA SOLEDAD","URBANA","VIAS PUBLICAS","18","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"118","02/17/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Sábado","12/31/1899 03:10:00 PM","SANTA ISABEL 1","URBANA","VIAS PUBLICAS","20","MASCULINO","UNION LIBRE","ESTUDIANTE","-","-",66170000,"ARTÍCULO 239. HURTO PERSONAS",1
"119","02/18/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Domingo","12/31/1899 06:40:00 AM","EL JAPON","URBANA","VIAS PUBLICAS","49","MASCULINO","UNION LIBRE","COMERCIANTE","-","-",66170000,"ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR",1
"120","02/19/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Lunes","12/31/1899 10:45:00 AM","GALAXIA","URBANA","BOSQUES","34","MASCULINO","UNION LIBRE","COMERCIANTE","-","-",66170000,"ARTÍCULO 210 A. ACOSO SEXUAL",1
"121","02/20/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Martes","12/31/1899 12:50:00 PM","LA SOLEDAD","URBANA","VIAS PUBLICAS","31","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"122","02/21/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Miércoles","12/31/1899 03:30:00 PM","LA SOLEDAD","URBANA","VIAS PUBLICAS","30","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"123","02/21/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Miércoles","12/31/1899 07:00:00 PM","BUENOS AIRES","URBANA","ALMACENES","47","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"124","02/21/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Miércoles","12/31/1899 03:20:00 AM","BALALAIKA","URBANA","LOCAL COMERCIAL","32","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"125","02/21/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Miércoles","12/31/1899 03:20:00 AM","BALALAIKA","URBANA","LOCAL COMERCIAL","36","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66170000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"126","02/21/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Miércoles","12/31/1899 08:55:00 PM","VDA. SANTA ANA BAJA","RURAL","VIAS PUBLICAS","36","MASCULINO","CASADO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"127","02/21/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Miércoles","12/31/1899 08:55:00 PM","VDA. SANTA ANA BAJA","RURAL","VIAS PUBLICAS","36","MASCULINO","SOLTERO","AGRICULTOR","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"128","02/22/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Jueves","12/31/1899 02:30:00 PM","SANTA ISABEL 1","URBANA","SUPERMERCADOS","52","FEMENINO","SOLTERO","INDEPENDIENTE","-","-",66170000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"129","02/22/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Jueves","12/31/1899 07:05:00 PM","BOSQUE DE LA  ACUARELA","URBANA","CASAS DE HABITACION","21","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR",1
"130","02/23/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Viernes","12/31/1899 12:01:00 PM","PABLO VI","RURAL","OFICINAS","32","MASCULINO","UNION LIBRE","DESEMPLEADO","-","-",66170000,"ARTÍCULO 239. HURTO PERSONAS",1
"131","02/26/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Lunes","12/31/1899 04:30:00 PM","LOS NARANJOS","URBANA","VIAS PUBLICAS","56","MASCULINO","CASADO","INDEPENDIENTE","-","-",66170000,"ARTÍCULO 111. LESIONES PERSONALES",1
"132","02/26/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Lunes","12/31/1899 09:30:00 AM","VDA. EL RODEO","RURAL","CARRETERA","23","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 291. USO DE DOCUMENTO FALSO",1
"133","02/27/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Martes","12/31/1899 01:00:00 PM","FRAYLES","URBANA","VIAS PUBLICAS","29","MASCULINO","UNION LIBRE","INDEPENDIENTE","-","-",66170000,"ARTÍCULO 239. HURTO PERSONAS",1
"134","02/27/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Martes","12/31/1899 01:00:00 AM","EL BALSO","URBANA","VIAS PUBLICAS","25","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"135","03/02/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Viernes","12/31/1899 05:30:00 AM","SAN DIEGO","URBANA","CASAS DE HABITACION","28","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"136","03/03/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Sábado","12/31/1899 11:45:00 AM","VILLA MARIA","URBANA","VIAS PUBLICAS","18","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"137","03/03/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Sábado","12/31/1899 01:50:00 PM","VILLA MARIA","URBANA","VIAS PUBLICAS","28","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"138","03/05/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Lunes","12/31/1899 04:30:00 PM","AV. EL POLLO V-16","URBANA","VIAS PUBLICAS","23","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"139","03/05/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Lunes","12/31/1899 09:30:00 AM","VDA. EL RODEO","RURAL","CARRETERA","52","MASCULINO","CASADO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 291. USO DE DOCUMENTO FALSO",1
"140","03/06/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Martes","12/31/1899 09:00:00 AM","RAFAEL GARCIA HERREROS","URBANA","VIAS PUBLICAS","16","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66170000,"ARTÍCULO 265. DAÑO EN BIEN AJENO",1
"141","03/06/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Martes","12/31/1899 03:30:00 PM","CESAR AUGUSTO LOPEZ ARIAS","URBANA","VIAS PUBLICAS","26","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO",1
"142","03/06/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Martes","12/31/1899 03:30:00 PM","VDA. EL RODEO","RURAL","CARRETERA","25","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 291. USO DE DOCUMENTO FALSO",1
"143","03/07/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Miércoles","12/31/1899 03:00:00 PM","SAN JORGE","URBANA","VIAS PUBLICAS","29","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66170000,"ARTÍCULO 103. HOMICIDIO",1
"144","03/07/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Miércoles","12/31/1899 06:00:00 PM","SAN JUDAS","URBANA","VIAS PUBLICAS","45","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"145","03/08/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Jueves","12/31/1899 07:30:00 PM","PLAYA RICA","URBANA","VIAS PUBLICAS","35","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 111. LESIONES PERSONALES",1
"146","03/08/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Jueves","12/31/1899 01:50:00 PM","EL PROGRESO","URBANA","VIAS PUBLICAS","46","MASCULINO","UNION LIBRE","INDEPENDIENTE","-","-",66170000,"ARTÍCULO 287. FALSEDAD MATERIAL EN DOCUMENTO PÚBLICO",1
"147","03/08/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Jueves","12/31/1899 10:18:00 PM","EL  MARTILLO","URBANA","VIAS PUBLICAS","40","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 239. HURTO AUTOMOTORES",1
"148","03/09/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Viernes","12/31/1899 04:00:00 PM","VDA. EL RODEO","RURAL","CARRETERA","26","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 291. USO DE DOCUMENTO FALSO",1
"149","03/09/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Viernes","12/31/1899 01:00:00 PM","VDA. FILO BONITO BAJO","RURAL","FINCAS Y SIMILARES","19","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"150","03/09/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Viernes","12/31/1899 01:00:00 PM","VDA. FILO BONITO BAJO","RURAL","FINCAS Y SIMILARES","25","MASCULINO","SOLTERO","COMERCIANTE","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"151","03/09/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Viernes","12/31/1899 01:00:00 PM","VDA. FILO BONITO BAJO","RURAL","FINCAS Y SIMILARES","26","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"152","03/09/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Viernes","12/31/1899 01:00:00 PM","VDA. FILO BONITO BAJO","RURAL","FINCAS Y SIMILARES","33","FEMENINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"153","03/09/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Viernes","12/31/1899 01:00:00 PM","VDA. FILO BONITO BAJO","RURAL","FINCAS Y SIMILARES","38","FEMENINO","UNION LIBRE","COMERCIANTE","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"154","03/09/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Viernes","12/31/1899 01:00:00 PM","VDA. FILOBONITO ALTO","RURAL","FINCAS Y SIMILARES","23","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"155","03/09/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Viernes","12/31/1899 08:30:00 PM","VILLA DEL CAMPO","URBANA","VIAS PUBLICAS","15","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 239. HURTO PERSONAS",1
"156","03/09/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Viernes","12/31/1899 08:30:00 PM","VILLA DEL CAMPO","URBANA","VIAS PUBLICAS","16","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 239. HURTO PERSONAS",1
"157","03/10/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Sábado","12/31/1899 12:30:00 PM","VDA. EL RODEO","RURAL","CARRETERA","30","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 454. FRAUDE A RESOLUCIÓN JUDICIAL O ADMINISTRATIVA DE POLICÍA",1
"158","03/10/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Sábado","12/31/1899 08:00:00 PM","SAN DIEGO","URBANA","VIAS PUBLICAS","26","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"159","03/10/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Sábado","12/31/1899 08:05:00 PM","AGUA AZUL","URBANA","VIAS PUBLICAS","29","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66170000,"ARTÍCULO 111. LESIONES PERSONALES",1
"160","03/10/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Sábado","12/31/1899 08:05:00 PM","LOS CAMBULOS","URBANA","VIAS PUBLICAS","29","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 111. LESIONES PERSONALES",1
"161","03/11/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Domingo","12/31/1899 01:10:00 PM","SAN DIEGO","URBANA","VIAS PUBLICAS","16","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66170000,"ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR",1
"162","03/11/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Domingo","12/31/1899 03:25:00 PM","CAMPESTRE D","URBANA","VIAS PUBLICAS","76","FEMENINO","SOLTERO","AMA DE CASA","-","-",66170000,"ARTÍCULO 249. ABUSO DE CONFIANZA",1
"163","03/11/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Domingo","12/31/1899 09:34:00 AM","CAMPESTRE B","URBANA","VIAS PUBLICAS","74","MASCULINO","CASADO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS",1
"164","03/12/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Lunes","12/31/1899 04:00:00 PM","LA PRADERA","URBANA","VIAS PUBLICAS","20","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66170000,"ARTÍCULO 111. LESIONES PERSONALES",1
"165","03/12/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Lunes","12/31/1899 02:00:00 PM","VERSALLES","URBANA","VIAS PUBLICAS","16","MASCULINO","SOLTERO","ESTUDIANTE","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"166","03/12/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Lunes","12/31/1899 04:10:00 PM","VDA. EL RODEO","RURAL","CARRETERA","46","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 291. USO DE DOCUMENTO FALSO",1
"167","03/12/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Lunes","12/31/1899 08:20:00 PM","LAS ACACIAS","URBANA","VIAS PUBLICAS","21","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"168","03/13/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Martes","12/31/1899 11:00:00 AM","VDA. EL RODEO","RURAL","CARRETERA","42","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66170000,"ARTÍCULO 454. FRAUDE A RESOLUCIÓN JUDICIAL O ADMINISTRATIVA DE POLICÍA",1
"169","03/13/2018 12:00:00 AM","RISARALDA","DOSQUEBRADAS","Martes","12/31/1899 12:30:00 AM","SAN FERNANDO C.12","URBANA","VIAS PUBLICAS","36","FEMENINO","SOLTERO","DESEMPLEADO","-","-",66170000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
