"","Fecha","Departamento","Municipio","Día","Hora","Barrio","Zona","Clase.de.sitio","Edad","Sexo","Estado.civil","Clase.de.empleado","Profesión","Escolaridad","Delito.Captura","Código.DANE","Cantidad"
"255","02/07/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","12/31/1899 02:12:00 PM","CERRITOS","RURAL","CARRETERA","36","MASCULINO","CASADO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 291. USO DE DOCUMENTO FALSO",1
"256","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 06:30:00 PM","SAN VICENTE","URBANA","VIAS PUBLICAS","15","MASCULINO","SOLTERO","ESTUDIANTE","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"257","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 02:20:00 PM","CUBA V-8","URBANA","VIAS PUBLICAS","31","FEMENINO","SOLTERO","COMERCIANTE","-","-",66001000,"ARTÍCULO 447. RECEPTACIÓN",1
"258","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 02:20:00 PM","CUBA V-8","URBANA","VIAS PUBLICAS","32","FEMENINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 447. RECEPTACIÓN",1
"259","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 02:20:00 PM","CUBA V-8","URBANA","VIAS PUBLICAS","46","MASCULINO","SOLTERO","COMERCIANTE","-","-",66001000,"ARTÍCULO 447. RECEPTACIÓN",1
"260","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 02:20:00 PM","CUBA V-8","URBANA","VIAS PUBLICAS","54","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 447. RECEPTACIÓN",1
"261","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 02:20:00 PM","LA PAZ CENTRO","URBANA","ALMACENES","19","FEMENINO","UNION LIBRE","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"262","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 02:20:00 PM","LA PAZ CENTRO","URBANA","ALMACENES","32","FEMENINO","SOLTERO","AMA DE CASA","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"263","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 12:15:00 PM","SANTAFE","URBANA","VIAS PUBLICAS","23","FEMENINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"264","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 02:50:00 PM","SECTOR PARQUE LA LIBERTAD","URBANA","VIAS PUBLICAS","26","FEMENINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"265","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 02:50:00 PM","SECTOR PARQUE LA LIBERTAD","URBANA","VIAS PUBLICAS","31","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"266","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 02:50:00 PM","VILLAVICENCIO","URBANA","VIAS PUBLICAS","45","MASCULINO","UNION LIBRE","DESEMPLEADO","-","-",66001000,"ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR",1
"267","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 04:10:00 PM","SAN CAMILO","URBANA","LOCAL COMERCIAL","39","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"268","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 05:35:00 PM","EL REMANSO","URBANA","VIAS PUBLICAS","23","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"269","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 04:45:00 AM","TURIN","URBANA","VIAS PUBLICAS","19","MASCULINO","UNION LIBRE","DESEMPLEADO","-","-",66001000,"ARTÍCULO 265. DAÑO EN BIEN AJENO",1
"270","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 05:15:00 AM","VDA. BETULIA","RURAL","FONDAS","18","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 365. FABRICACIÓN, TRÁFICO, PORTE O TENENCIA DE ARMAS DE FUEGO,ACCESORIOS, PARTES O MUNICIONES",1
"271","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 05:15:00 AM","VDA. BETULIA","RURAL","FONDAS","25","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 365. FABRICACIÓN, TRÁFICO, PORTE O TENENCIA DE ARMAS DE FUEGO,ACCESORIOS, PARTES O MUNICIONES",1
"272","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 06:55:00 AM","SECTOR PUENTES DE LA 9A CON 12","URBANA","VIAS PUBLICAS","24","MASCULINO","SOLTERO","AGRICULTOR","-","-",66001000,"ARTÍCULO 239. HURTO MOTOCICLETAS",1
"273","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 06:55:00 AM","SECTOR PUENTES DE LA 9A CON 12","URBANA","VIAS PUBLICAS","25","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO MOTOCICLETAS",1
"274","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 09:27:00 AM","LA ISLA (V/SANTANA)","URBANA","VIAS PUBLICAS","24","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"275","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 03:29:00 PM","SECTOR PARQUE LA LIBERTAD","URBANA","VIAS PUBLICAS","18","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"276","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 03:29:00 PM","SECTOR PARQUE LA LIBERTAD","URBANA","VIAS PUBLICAS","20","FEMENINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"277","02/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","12/31/1899 10:00:00 AM","P.INDUSTRIAL A","URBANA","VIAS PUBLICAS","20","MASCULINO","UNION LIBRE","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR",1
"278","02/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","12/31/1899 03:30:00 PM","TERMINAL DE TRANSPORTES","URBANA","TERMINAL DE TRANSPORTES","33","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 287. FALSEDAD MATERIAL EN DOCUMENTO PÚBLICO",1
"279","02/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","12/31/1899 09:30:00 AM","EL REMANSO","URBANA","VIAS PUBLICAS","17","FEMENINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 342. CONCIERTO PARA DELINQUIR (CIRCUNSTANCIAS DE AGRAVACIÓN)",1
"280","02/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","12/31/1899 09:30:00 AM","PRIMERO DE FEBRERO 1","URBANA","VIAS PUBLICAS","18","MASCULINO","SOLTERO","ESTUDIANTE","-","-",66001000,"ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR",1
"281","02/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","12/31/1899 09:50:00 AM","LA PAZ CENTRO","URBANA","CASAS DE HABITACION","18","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"282","02/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","12/31/1899 12:10:00 AM","CIRCUNVALAR","URBANA","CLINICAS Y SIMILARES","25","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 111. LESIONES PERSONALES",1
"283","02/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","12/31/1899 06:15:00 PM","EL PORVENIR COM. CENTRO","URBANA","TIENDA","26","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"284","02/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","12/31/1899 12:05:00 AM","CUBA V-8","URBANA","VIAS PUBLICAS","28","MASCULINO","UNION LIBRE","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"285","02/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","12/31/1899 09:20:00 PM","EL BOSQUE COMUNA UNIVERSIDAD","URBANA","VIAS PUBLICAS","15","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO",1
"286","02/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","12/31/1899 04:40:00 AM","BERLIN","URBANA","CASAS DE HABITACION","26","MASCULINO","UNION LIBRE","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO RESIDENCIAS",1
"287","02/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","12/31/1899 01:00:00 AM","LENINGRADO III","URBANA","VIAS PUBLICAS","22","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"288","02/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","12/31/1899 10:40:00 AM","SECTOR PLAZA DE BOLIVAR","URBANA","VIAS PUBLICAS","35","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"289","02/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","12/31/1899 04:40:00 PM","CORREG. (PTO CALDAS)","URBANA","VIAS PUBLICAS","21","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"290","02/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","12/31/1899 02:50:00 PM","PRIMERO DE FEBRERO 1","URBANA","VIAS PUBLICAS","18","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"291","02/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","12/31/1899 04:10:00 PM","LAS BRISAS  (V/SANTANA)","URBANA","VIAS PUBLICAS","25","MASCULINO","UNION LIBRE","DESEMPLEADO","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"292","02/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","12/31/1899 06:05:00 PM","SAN CAMILO","URBANA","LOCAL COMERCIAL","42","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"293","02/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","12/31/1899 06:15:00 AM","SANTA TERESITA","URBANA","VIAS PUBLICAS","52","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 111. LESIONES PERSONALES",1
"294","02/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","12/31/1899 10:26:00 AM","SECTOR GALERIA CENTRAL","URBANA","VIAS PUBLICAS","43","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"295","02/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","12/31/1899 01:43:00 AM","LA PAZ CENTRO","URBANA","VIAS PUBLICAS","30","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"296","02/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","12/31/1899 01:43:00 AM","LA PAZ CENTRO","URBANA","VIAS PUBLICAS","37","MASCULINO","UNION LIBRE","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"297","02/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","12/31/1899 08:06:00 PM","LA PAZ CENTRO","URBANA","VIAS PUBLICAS","32","FEMENINO","UNION LIBRE","AMA DE CASA","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"298","02/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","12/31/1899 04:30:00 PM","INTERMEDIO (V/SANTANA)","URBANA","VIAS PUBLICAS","27","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"299","02/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","12/31/1899 12:30:00 PM","ORMAZA (C/ORIENTE)","URBANA","CASAS DE HABITACION","28","FEMENINO","UNION LIBRE","DESEMPLEADO","-","-",66001000,"ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR",1
"300","02/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","12/31/1899 02:00:00 AM","COROCITO","URBANA","VIAS PUBLICAS","27","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"301","02/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","12/31/1899 11:00:00 PM","CRUCERO DE COMBIA","RURAL","CASAS DE HABITACION","38","FEMENINO","UNION LIBRE","AMA DE CASA","-","-",66001000,"ARTÍCULO 265. DAÑO EN BIEN AJENO",1
"302","02/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","12/31/1899 01:30:00 AM","TRAVESURAS-LA CHURRIA","URBANA","VIAS PUBLICAS","38","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"303","02/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","12/31/1899 05:40:00 PM","SAN MARCOS","URBANA","VIAS PUBLICAS","38","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS",1
"304","02/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","12/31/1899 12:10:00 PM","EL REMANSO","URBANA","VIAS PUBLICAS","33","FEMENINO","SOLTERO","AMA DE CASA","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"305","02/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","12/31/1899 08:15:00 PM","SAN VICENTE","URBANA","VIAS PUBLICAS","20","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 111. LESIONES PERSONALES",1
"306","02/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","12/31/1899 03:40:00 AM","LA PAZ CENTRO","URBANA","VIAS PUBLICAS","40","MASCULINO","UNION LIBRE","COMERCIANTE","-","-",66001000,"ARTÍCULO 111. LESIONES PERSONALES",1
"307","02/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","12/31/1899 12:29:00 PM","ORMAZA (C/ORIENTE)","URBANA","LOCAL COMERCIAL","34","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR",1
"308","02/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 10:00:00 AM","SAN NICOLAS","URBANA","VIAS PUBLICAS","54","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 233. INASISTENCIA ALIMENTARIA.",1
"309","02/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 11:00:00 AM","CRUCERO DE COMBIA","RURAL","VIAS PUBLICAS","33","MASCULINO","UNION LIBRE","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 111. LESIONES PERSONALES",1
"310","02/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 09:00:00 AM","CAIMALITO","URBANA","VIAS PUBLICAS","26","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"311","02/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 09:00:00 AM","JARDIN DE VELEZ Y VELEZ","URBANA","VIAS PUBLICAS","38","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 365. FABRICACIÓN, TRÁFICO, PORTE O TENENCIA DE ARMAS DE FUEGO,ACCESORIOS, PARTES O MUNICIONES",1
"312","02/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 11:30:00 AM","VILLAVICENCIO","URBANA","VIAS PUBLICAS","33","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"313","02/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 05:30:00 PM","COROCITO","URBANA","VIAS PUBLICAS","18","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 342. CONCIERTO PARA DELINQUIR (CIRCUNSTANCIAS DE AGRAVACIÓN)",1
"314","02/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 11:45:00 AM","EL TRIUNFO","URBANA","VIAS PUBLICAS","35","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 365. FABRICACIÓN, TRÁFICO, PORTE O TENENCIA DE ARMAS DE FUEGO,ACCESORIOS, PARTES O MUNICIONES",1
"315","02/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 12:50:00 PM","CUBA V-8","URBANA","ALMACENES","20","MASCULINO","UNION LIBRE","COMERCIANTE","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"316","02/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 04:25:00 PM","COLINAS DEL TRIUNFO","URBANA","VIAS PUBLICAS","20","MASCULINO","SOLTERO","ESTUDIANTE","-","-",66001000,"ARTÍCULO 365. FABRICACIÓN, TRÁFICO, PORTE O TENENCIA DE ARMAS DE FUEGO,ACCESORIOS, PARTES O MUNICIONES",1
"317","02/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 04:55:00 PM","PRIMERO DE FEBRERO 1","URBANA","VIAS PUBLICAS","17","MASCULINO","SOLTERO","ESTUDIANTE","-","-",66001000,"ARTÍCULO 342. CONCIERTO PARA DELINQUIR (CIRCUNSTANCIAS DE AGRAVACIÓN)",1
"318","02/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 06:47:00 PM","EL TRIUNFO","URBANA","CASAS DE HABITACION","42","MASCULINO","DIVORCIADO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 265. DAÑO EN BIEN AJENO",1
"319","02/13/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 10:00:00 AM","SANTA TERESITA","URBANA","VIAS PUBLICAS","61","FEMENINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"320","02/13/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 05:00:00 PM","EL PORVENIR COM. CENTRO","URBANA","SUPERMERCADOS","55","FEMENINO","CASADO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"321","02/13/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 10:00:00 PM","P.INDUSTRIAL A","URBANA","VIAS PUBLICAS","42","MASCULINO","UNION LIBRE","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 265. DAÑO EN BIEN AJENO",1
"322","02/13/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 04:00:00 AM","BOSTON","URBANA","VIAS PUBLICAS","18","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 365. FABRICACIÓN, TRÁFICO, PORTE O TENENCIA DE ARMAS DE FUEGO,ACCESORIOS, PARTES O MUNICIONES",1
"323","02/13/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 01:40:00 PM","SECTOR AVENIDA CIRCUNVALAR","URBANA","VIAS PUBLICAS","19","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"324","02/13/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 02:35:00 PM","CUBA V-8","URBANA","ALMACENES","30","MASCULINO","UNION LIBRE","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"325","02/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","12/31/1899 12:30:00 PM","P.INDUSTRIAL D","URBANA","VIAS PUBLICAS","25","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"326","02/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","12/31/1899 06:30:00 PM","LAURELES II","URBANA","VIAS PUBLICAS","18","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"327","02/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","12/31/1899 11:00:00 PM","TERMINAL DE TRANSPORTES","URBANA","TERMINAL DE TRANSPORTES","60","MASCULINO","SEPARADO","AGRICULTOR","-","-",66001000,"ARTÍCULO 111. LESIONES PERSONALES",1
"328","02/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","12/31/1899 10:50:00 AM","PINARES","URBANA","VIAS PUBLICAS","33","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"329","02/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","12/31/1899 06:20:00 PM","LA PAZ CENTRO","URBANA","VIAS PUBLICAS","15","MASCULINO","SOLTERO","ESTUDIANTE","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"330","02/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","12/31/1899 10:10:00 AM","NACEDEROS I","URBANA","VIAS PUBLICAS","18","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"331","02/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","12/31/1899 01:10:00 PM","SALAMANCA","RURAL","CARRETERA","24","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 291. USO DE DOCUMENTO FALSO",1
"332","02/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","12/31/1899 04:05:00 PM","COROCITO","URBANA","VIAS PUBLICAS","30","MASCULINO","UNION LIBRE","COMERCIANTE","-","-",66001000,"ARTÍCULO 103. HOMICIDIO",1
"333","02/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","12/31/1899 09:55:00 AM","LA PALMERA","URBANA","CASAS DE HABITACION","56","MASCULINO","UNION LIBRE","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 239. HURTO RESIDENCIAS",1
"334","02/15/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 10:00:00 AM","SANTA TERESITA","URBANA","VIAS PUBLICAS","25","MASCULINO","UNION LIBRE","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"335","02/15/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 11:00:00 AM","SECTOR PARQUE LA LIBERTAD","URBANA","VIAS PUBLICAS","28","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"336","02/15/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 02:30:00 PM","TURIN","URBANA","VIAS PUBLICAS","53","FEMENINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 340. CONCIERTO PARA DELINQUIR",1
"337","02/15/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 10:40:00 AM","SECTOR PARQUE EL LAGO","URBANA","VIAS PUBLICAS","27","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"338","02/15/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 04:40:00 PM","JOSE HILARIO LOPEZ","RURAL","VIAS PUBLICAS","29","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"339","02/15/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 01:40:00 PM","JOSE ANTONIO GALAN","URBANA","VIAS PUBLICAS","22","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 365. FABRICACIÓN, TRÁFICO, PORTE O TENENCIA DE ARMAS DE FUEGO,ACCESORIOS, PARTES O MUNICIONES",1
