"","Fecha","Departamento","Municipio","Día","Hora","Barrio","Zona","Clase.de.sitio","Edad","Sexo","Estado.civil","Clase.de.empleado","Profesión","Escolaridad","Delito.Captura","Código.DANE","Cantidad"
"84563","02/07/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","mañana","BOSTON","URBANA","VIAS PUBLICAS","59","MASCULINO","CASADO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 331. DAÑOS EN LOS RECURSOS NATURALES",1
"84564","02/07/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","mañana","BOSTON","URBANA","VIAS PUBLICAS","67","MASCULINO","VIUDO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 331. DAÑOS EN LOS RECURSOS NATURALES",1
"84565","02/07/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","mañana","PRIMERO DE FEBRERO 1","URBANA","VIAS PUBLICAS","16","MASCULINO","SOLTERO","ESTUDIANTE","-","-",66001000,"ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR",1
"84566","02/07/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","tarde","VENECIA BOSTON V-18","URBANA","VIAS PUBLICAS","20","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 103. HOMICIDIO",2
"84567","02/07/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","tarde","KENNEDY","URBANA","HOSPITALES","49","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"84568","02/07/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","noche","LENINGRADO III","URBANA","VIAS PUBLICAS","22","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"84569","02/07/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","mañana","LAS BRISAS  (V/SANTANA)","URBANA","VIAS PUBLICAS","27","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR",1
"84570","02/07/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","mañana","EL DORADO","URBANA","RIOS","43","MASCULINO","CASADO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 328. ILÍCITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES",1
"84571","02/07/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","tarde","CIUDAD JARDIN","URBANA","PERIMETRO URBANO","71","FEMENINO","CASADO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 120. LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO )",1
"84572","02/07/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","tarde","CIRCUNVALAR","URBANA","LOCAL COMERCIAL","34","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"84573","02/07/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","tarde","CERRITOS","RURAL","CARRETERA","36","MASCULINO","CASADO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 291. USO DE DOCUMENTO FALSO",1
"84574","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","tarde","SAN VICENTE","URBANA","VIAS PUBLICAS","15","MASCULINO","SOLTERO","ESTUDIANTE","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"84575","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","tarde","CUBA V-8","URBANA","VIAS PUBLICAS","31","FEMENINO","SOLTERO","COMERCIANTE","-","-",66001000,"ARTÍCULO 447. RECEPTACIÓN",1
"84576","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","tarde","CUBA V-8","URBANA","VIAS PUBLICAS","32","FEMENINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 447. RECEPTACIÓN",1
"84577","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","tarde","CUBA V-8","URBANA","VIAS PUBLICAS","46","MASCULINO","SOLTERO","COMERCIANTE","-","-",66001000,"ARTÍCULO 447. RECEPTACIÓN",1
"84578","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","tarde","CUBA V-8","URBANA","VIAS PUBLICAS","54","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 447. RECEPTACIÓN",1
"84579","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","tarde","LA PAZ CENTRO","URBANA","ALMACENES","19","FEMENINO","UNION LIBRE","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"84580","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","tarde","LA PAZ CENTRO","URBANA","ALMACENES","32","FEMENINO","SOLTERO","AMA DE CASA","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"84581","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","tarde","SANTAFE","URBANA","VIAS PUBLICAS","23","FEMENINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"84582","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","tarde","SECTOR PARQUE LA LIBERTAD","URBANA","VIAS PUBLICAS","26","FEMENINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"84583","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","tarde","SECTOR PARQUE LA LIBERTAD","URBANA","VIAS PUBLICAS","31","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"84584","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","tarde","VILLAVICENCIO","URBANA","VIAS PUBLICAS","45","MASCULINO","UNION LIBRE","DESEMPLEADO","-","-",66001000,"ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR",1
"84585","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","tarde","SAN CAMILO","URBANA","LOCAL COMERCIAL","39","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"84586","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","tarde","EL REMANSO","URBANA","VIAS PUBLICAS","23","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"84587","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","noche","TURIN","URBANA","VIAS PUBLICAS","19","MASCULINO","UNION LIBRE","DESEMPLEADO","-","-",66001000,"ARTÍCULO 265. DAÑO EN BIEN AJENO",1
"84588","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","mañana","VDA. BETULIA","RURAL","FONDAS","18","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 365. FABRICACIÓN, TRÁFICO, PORTE O TENENCIA DE ARMAS DE FUEGO,ACCESORIOS, PARTES O MUNICIONES",1
"84589","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","mañana","VDA. BETULIA","RURAL","FONDAS","25","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 365. FABRICACIÓN, TRÁFICO, PORTE O TENENCIA DE ARMAS DE FUEGO,ACCESORIOS, PARTES O MUNICIONES",1
"84590","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","mañana","SECTOR PUENTES DE LA 9A CON 12","URBANA","VIAS PUBLICAS","24","MASCULINO","SOLTERO","AGRICULTOR","-","-",66001000,"ARTÍCULO 239. HURTO MOTOCICLETAS",1
"84591","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","mañana","SECTOR PUENTES DE LA 9A CON 12","URBANA","VIAS PUBLICAS","25","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO MOTOCICLETAS",1
"84592","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","mañana","LA ISLA (V/SANTANA)","URBANA","VIAS PUBLICAS","24","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"84593","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","tarde","SECTOR PARQUE LA LIBERTAD","URBANA","VIAS PUBLICAS","18","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"84594","02/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","tarde","SECTOR PARQUE LA LIBERTAD","URBANA","VIAS PUBLICAS","20","FEMENINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"84595","02/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","mañana","P.INDUSTRIAL A","URBANA","VIAS PUBLICAS","20","MASCULINO","UNION LIBRE","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR",1
"84596","02/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","tarde","TERMINAL DE TRANSPORTES","URBANA","TERMINAL DE TRANSPORTES","33","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 287. FALSEDAD MATERIAL EN DOCUMENTO PÚBLICO",1
"84597","02/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","mañana","EL REMANSO","URBANA","VIAS PUBLICAS","17","FEMENINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 342. CONCIERTO PARA DELINQUIR (CIRCUNSTANCIAS DE AGRAVACIÓN)",1
"84598","02/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","mañana","PRIMERO DE FEBRERO 1","URBANA","VIAS PUBLICAS","18","MASCULINO","SOLTERO","ESTUDIANTE","-","-",66001000,"ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR",1
"84599","02/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","mañana","LA PAZ CENTRO","URBANA","CASAS DE HABITACION","18","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"84600","02/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","noche","CIRCUNVALAR","URBANA","CLINICAS Y SIMILARES","25","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 111. LESIONES PERSONALES",1
"84601","02/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","tarde","EL PORVENIR COM. CENTRO","URBANA","TIENDA","26","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"84602","02/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","noche","CUBA V-8","URBANA","VIAS PUBLICAS","28","MASCULINO","UNION LIBRE","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"84603","02/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","noche","EL BOSQUE COMUNA UNIVERSIDAD","URBANA","VIAS PUBLICAS","15","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO",1
"84604","02/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","noche","BERLIN","URBANA","CASAS DE HABITACION","26","MASCULINO","UNION LIBRE","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO RESIDENCIAS",1
"84605","02/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","noche","LENINGRADO III","URBANA","VIAS PUBLICAS","22","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"84606","02/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","mañana","SECTOR PLAZA DE BOLIVAR","URBANA","VIAS PUBLICAS","35","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"84607","02/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","tarde","CORREG. (PTO CALDAS)","URBANA","VIAS PUBLICAS","21","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"84608","02/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","tarde","PRIMERO DE FEBRERO 1","URBANA","VIAS PUBLICAS","18","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"84609","02/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","tarde","LAS BRISAS  (V/SANTANA)","URBANA","VIAS PUBLICAS","25","MASCULINO","UNION LIBRE","DESEMPLEADO","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"84610","02/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","tarde","SAN CAMILO","URBANA","LOCAL COMERCIAL","42","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"84611","02/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","mañana","SANTA TERESITA","URBANA","VIAS PUBLICAS","52","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 111. LESIONES PERSONALES",1
"84612","02/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","mañana","SECTOR GALERIA CENTRAL","URBANA","VIAS PUBLICAS","43","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"84613","02/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","noche","LA PAZ CENTRO","URBANA","VIAS PUBLICAS","30","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"84614","02/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","noche","LA PAZ CENTRO","URBANA","VIAS PUBLICAS","37","MASCULINO","UNION LIBRE","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"84615","02/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","noche","LA PAZ CENTRO","URBANA","VIAS PUBLICAS","32","FEMENINO","UNION LIBRE","AMA DE CASA","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"84616","02/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","tarde","INTERMEDIO (V/SANTANA)","URBANA","VIAS PUBLICAS","27","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"84617","02/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","tarde","ORMAZA (C/ORIENTE)","URBANA","CASAS DE HABITACION","28","FEMENINO","UNION LIBRE","DESEMPLEADO","-","-",66001000,"ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR",1
"84618","02/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","noche","COROCITO","URBANA","VIAS PUBLICAS","27","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"84619","02/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","noche","CRUCERO DE COMBIA","RURAL","CASAS DE HABITACION","38","FEMENINO","UNION LIBRE","AMA DE CASA","-","-",66001000,"ARTÍCULO 265. DAÑO EN BIEN AJENO",1
"84620","02/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","noche","TRAVESURAS-LA CHURRIA","URBANA","VIAS PUBLICAS","38","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"84621","02/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","tarde","SAN MARCOS","URBANA","VIAS PUBLICAS","38","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS",1
"84622","02/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","tarde","EL REMANSO","URBANA","VIAS PUBLICAS","33","FEMENINO","SOLTERO","AMA DE CASA","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"84623","02/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","noche","SAN VICENTE","URBANA","VIAS PUBLICAS","20","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 111. LESIONES PERSONALES",1
"84624","02/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","noche","LA PAZ CENTRO","URBANA","VIAS PUBLICAS","40","MASCULINO","UNION LIBRE","COMERCIANTE","-","-",66001000,"ARTÍCULO 111. LESIONES PERSONALES",1
"84625","02/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","tarde","ORMAZA (C/ORIENTE)","URBANA","LOCAL COMERCIAL","34","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR",1
"84626","02/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","mañana","SAN NICOLAS","URBANA","VIAS PUBLICAS","54","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 233. INASISTENCIA ALIMENTARIA.",1
"84627","02/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","mañana","CRUCERO DE COMBIA","RURAL","VIAS PUBLICAS","33","MASCULINO","UNION LIBRE","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 111. LESIONES PERSONALES",1
"84628","02/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","mañana","CAIMALITO","URBANA","VIAS PUBLICAS","26","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"84629","02/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","mañana","JARDIN DE VELEZ Y VELEZ","URBANA","VIAS PUBLICAS","38","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 365. FABRICACIÓN, TRÁFICO, PORTE O TENENCIA DE ARMAS DE FUEGO,ACCESORIOS, PARTES O MUNICIONES",1
"84630","02/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","mañana","VILLAVICENCIO","URBANA","VIAS PUBLICAS","33","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"84631","02/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","tarde","COROCITO","URBANA","VIAS PUBLICAS","18","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 342. CONCIERTO PARA DELINQUIR (CIRCUNSTANCIAS DE AGRAVACIÓN)",1
"84632","02/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","mañana","EL TRIUNFO","URBANA","VIAS PUBLICAS","35","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 365. FABRICACIÓN, TRÁFICO, PORTE O TENENCIA DE ARMAS DE FUEGO,ACCESORIOS, PARTES O MUNICIONES",1
"84633","02/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","tarde","CUBA V-8","URBANA","ALMACENES","20","MASCULINO","UNION LIBRE","COMERCIANTE","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"84634","02/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","tarde","COLINAS DEL TRIUNFO","URBANA","VIAS PUBLICAS","20","MASCULINO","SOLTERO","ESTUDIANTE","-","-",66001000,"ARTÍCULO 365. FABRICACIÓN, TRÁFICO, PORTE O TENENCIA DE ARMAS DE FUEGO,ACCESORIOS, PARTES O MUNICIONES",1
"84635","02/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","tarde","PRIMERO DE FEBRERO 1","URBANA","VIAS PUBLICAS","17","MASCULINO","SOLTERO","ESTUDIANTE","-","-",66001000,"ARTÍCULO 342. CONCIERTO PARA DELINQUIR (CIRCUNSTANCIAS DE AGRAVACIÓN)",1
"84636","02/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","noche","EL TRIUNFO","URBANA","CASAS DE HABITACION","42","MASCULINO","DIVORCIADO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 265. DAÑO EN BIEN AJENO",1
"84637","02/13/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","mañana","SANTA TERESITA","URBANA","VIAS PUBLICAS","61","FEMENINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"84638","02/13/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","tarde","EL PORVENIR COM. CENTRO","URBANA","SUPERMERCADOS","55","FEMENINO","CASADO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"84639","02/13/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","noche","P.INDUSTRIAL A","URBANA","VIAS PUBLICAS","42","MASCULINO","UNION LIBRE","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 265. DAÑO EN BIEN AJENO",1
"84640","02/13/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","noche","BOSTON","URBANA","VIAS PUBLICAS","18","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 365. FABRICACIÓN, TRÁFICO, PORTE O TENENCIA DE ARMAS DE FUEGO,ACCESORIOS, PARTES O MUNICIONES",1
"84641","02/13/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","tarde","SECTOR AVENIDA CIRCUNVALAR","URBANA","VIAS PUBLICAS","19","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"84642","02/13/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","tarde","CUBA V-8","URBANA","ALMACENES","30","MASCULINO","UNION LIBRE","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"84643","02/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","tarde","P.INDUSTRIAL D","URBANA","VIAS PUBLICAS","25","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"84644","02/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","tarde","LAURELES II","URBANA","VIAS PUBLICAS","18","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"84645","02/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","noche","TERMINAL DE TRANSPORTES","URBANA","TERMINAL DE TRANSPORTES","60","MASCULINO","SEPARADO","AGRICULTOR","-","-",66001000,"ARTÍCULO 111. LESIONES PERSONALES",1
"84646","02/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","mañana","PINARES","URBANA","VIAS PUBLICAS","33","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"84647","02/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","tarde","LA PAZ CENTRO","URBANA","VIAS PUBLICAS","15","MASCULINO","SOLTERO","ESTUDIANTE","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"84648","02/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","mañana","NACEDEROS I","URBANA","VIAS PUBLICAS","18","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"84649","02/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","tarde","SALAMANCA","RURAL","CARRETERA","24","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 291. USO DE DOCUMENTO FALSO",1
"84650","02/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","tarde","COROCITO","URBANA","VIAS PUBLICAS","30","MASCULINO","UNION LIBRE","COMERCIANTE","-","-",66001000,"ARTÍCULO 103. HOMICIDIO",1
"84651","02/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","mañana","LA PALMERA","URBANA","CASAS DE HABITACION","56","MASCULINO","UNION LIBRE","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 239. HURTO RESIDENCIAS",1
"84652","02/15/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","mañana","SANTA TERESITA","URBANA","VIAS PUBLICAS","25","MASCULINO","UNION LIBRE","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"84653","02/15/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","mañana","SECTOR PARQUE LA LIBERTAD","URBANA","VIAS PUBLICAS","28","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
